transaction_id,transaction_type,amount,customer_age,customer_gender,account_balance,device_type,location,merchant_category,transaction_time,international_transaction,fraud
1922,Payment,7873.09,60,Male,165247.62,Desktop,Delhi,Grocery,14,Yes,0
1923,Withdrawal,11449.33,61,Female,135087.33,Mobile,Bangalore,Grocery,20,No,0
1924,Transfer,3744.95,65,Male,212987.17,Mobile,Chennai,Travel,6,No,0
1925,Payment,97177.28,54,Male,188276.93,Desktop,Delhi,Fashion,9,Yes,1
1926,Deposit,41463.97,40,Female,414952.0,Desktop,Chennai,Fashion,3,Yes,1
1927,Withdrawal,17771.83,56,Male,273667.63,Desktop,Kolkata,Travel,20,No,0
1928,Transfer,99536.79,69,Male,49370.78,Mobile,Chennai,Travel,3,No,0
1929,Transfer,63389.16,50,Male,335516.52,Desktop,Mumbai,Grocery,14,No,1
1930,Deposit,95060.09,40,Female,209402.7,Desktop,Delhi,Fashion,7,No,1
1931,Withdrawal,30808.93,68,Female,338283.9,Mobile,Bangalore,Electronics,0,Yes,1
1932,Withdrawal,84092.89,51,Female,170869.52,Desktop,Mumbai,Food,12,Yes,1
1933,Deposit,82872.13,69,Female,68790.88,Desktop,Mumbai,Travel,10,Yes,1
1934,Transfer,71031.48,26,Male,317563.33,Desktop,Kolkata,Food,5,No,1
1935,Transfer,2661.46,18,Male,18770.08,Mobile,Chennai,Travel,0,Yes,0
1936,Withdrawal,18736.86,59,Male,151976.64,Mobile,Bangalore,Fashion,21,Yes,1
1937,Payment,62781.06,58,Male,59911.1,Mobile,Delhi,Grocery,9,No,0
1938,Transfer,7830.4,41,Male,198446.1,Desktop,Delhi,Travel,2,No,0
1939,Transfer,21108.57,44,Female,445408.19,Desktop,Mumbai,Grocery,9,Yes,0
1940,Transfer,11808.99,39,Female,244535.94,Mobile,Mumbai,Food,23,No,0
1941,Payment,60650.47,52,Male,261407.49,Mobile,Mumbai,Fashion,3,Yes,1
1942,Payment,22054.14,64,Male,137457.31,Desktop,Mumbai,Electronics,11,No,0
1943,Deposit,43662.59,43,Male,128796.11,Mobile,Kolkata,Travel,3,No,0
1944,Payment,95380.83,49,Female,442014.38,Desktop,Chennai,Fashion,10,Yes,1
1945,Deposit,20052.11,40,Female,449457.87,Mobile,Bangalore,Grocery,1,No,0
1946,Withdrawal,60427.82,59,Female,202161.8,Mobile,Mumbai,Fashion,13,Yes,1
1947,Transfer,21596.9,41,Female,76794.64,Desktop,Delhi,Electronics,10,Yes,0
1948,Payment,46591.13,68,Female,449878.27,Mobile,Bangalore,Fashion,19,Yes,0
1949,Transfer,56139.77,63,Male,289104.46,Desktop,Bangalore,Fashion,10,Yes,1
1950,Deposit,49915.23,35,Female,64033.22,Desktop,Mumbai,Food,10,No,0
1951,Transfer,28575.19,59,Male,456263.36,Desktop,Mumbai,Travel,1,Yes,1
1952,Transfer,7038.47,24,Female,363010.57,Desktop,Kolkata,Fashion,12,Yes,1
1953,Withdrawal,49432.48,21,Female,152729.69,Desktop,Bangalore,Electronics,11,Yes,1
1954,Transfer,82563.11,26,Male,496802.48,Desktop,Mumbai,Grocery,2,Yes,1
1955,Withdrawal,81633.15,52,Male,467384.63,Mobile,Kolkata,Electronics,3,Yes,0
1956,Transfer,26446.34,62,Female,138606.47,Mobile,Mumbai,Food,14,Yes,1
1957,Payment,75328.18,44,Female,335776.45,Mobile,Chennai,Travel,21,No,0
1958,Withdrawal,77287.13,48,Male,50440.69,Desktop,Delhi,Fashion,17,Yes,1
1959,Payment,69527.01,22,Female,34832.13,Mobile,Mumbai,Travel,12,Yes,1
1960,Withdrawal,20945.28,55,Female,381441.54,Desktop,Bangalore,Grocery,16,Yes,0
1961,Payment,91678.05,42,Female,434590.1,Mobile,Bangalore,Grocery,2,No,0
1962,Withdrawal,95154.31,54,Male,77908.42,Mobile,Delhi,Grocery,0,No,1
1963,Transfer,47676.42,51,Female,179218.63,Mobile,Chennai,Electronics,11,No,0
1964,Deposit,50268.82,50,Female,31312.75,Desktop,Kolkata,Electronics,1,No,0
1965,Deposit,19473.77,30,Female,92439.33,Desktop,Chennai,Food,15,No,0
1966,Transfer,64669.85,25,Male,62018.01,Mobile,Chennai,Fashion,7,Yes,1
1967,Withdrawal,22723.86,57,Female,198994.5,Mobile,Mumbai,Fashion,15,Yes,1
1968,Payment,34828.55,36,Female,368271.72,Mobile,Mumbai,Food,22,No,0
1969,Payment,17106.23,61,Male,87489.5,Desktop,Bangalore,Grocery,0,No,0
1970,Transfer,17833.75,34,Male,89508.93,Mobile,Chennai,Fashion,15,Yes,1
1971,Payment,47309.57,20,Male,285797.03,Desktop,Mumbai,Food,16,Yes,0
1972,Transfer,10089.25,69,Female,229045.09,Desktop,Chennai,Fashion,21,No,0
1973,Deposit,1454.75,40,Female,356527.79,Desktop,Delhi,Fashion,21,Yes,1
1974,Deposit,85640.93,60,Male,181811.23,Mobile,Mumbai,Food,23,No,1
1975,Transfer,19464.83,42,Male,482899.26,Desktop,Chennai,Grocery,8,No,0
1976,Deposit,58955.87,35,Female,99333.47,Desktop,Chennai,Electronics,13,No,0
1977,Withdrawal,28912.01,18,Female,463980.35,Mobile,Bangalore,Grocery,16,No,0
1978,Payment,30434.2,36,Male,400893.61,Mobile,Bangalore,Electronics,6,No,0
1979,Transfer,5414.01,37,Male,218009.8,Mobile,Delhi,Fashion,4,No,0
1980,Payment,95373.16,63,Female,75608.91,Mobile,Bangalore,Food,2,No,1
1981,Deposit,93300.18,33,Female,214168.83,Mobile,Kolkata,Fashion,19,No,1
1982,Deposit,67924.43,38,Male,343243.99,Mobile,Kolkata,Grocery,13,Yes,1
1983,Transfer,29803.68,58,Female,275186.18,Desktop,Bangalore,Electronics,4,No,0
1984,Withdrawal,46891.05,45,Female,213150.3,Desktop,Bangalore,Electronics,17,Yes,0
1985,Deposit,8934.06,26,Female,394382.88,Desktop,Mumbai,Food,17,No,0
1986,Deposit,12680.99,60,Male,234089.87,Desktop,Delhi,Electronics,1,No,0
1987,Transfer,33415.0,24,Female,284894.48,Desktop,Delhi,Electronics,23,Yes,0
1988,Payment,56248.72,49,Male,115654.07,Mobile,Kolkata,Fashion,23,Yes,0
1989,Payment,11559.42,18,Male,303876.38,Mobile,Chennai,Electronics,7,Yes,1
1990,Transfer,83289.37,46,Female,32548.32,Mobile,Kolkata,Travel,15,Yes,1
1991,Withdrawal,82186.48,61,Female,430360.37,Mobile,Bangalore,Grocery,20,Yes,1
1992,Payment,17160.47,65,Male,240698.41,Desktop,Kolkata,Electronics,18,No,0
1993,Withdrawal,39179.8,62,Male,234662.03,Desktop,Mumbai,Electronics,9,No,0
1994,Deposit,1200.86,37,Male,324328.95,Desktop,Delhi,Fashion,4,No,0
1995,Deposit,27762.71,28,Female,252816.0,Mobile,Kolkata,Food,12,Yes,1
1996,Payment,35251.51,64,Female,232443.46,Mobile,Kolkata,Fashion,12,Yes,0
1997,Deposit,37714.62,48,Male,290139.28,Desktop,Mumbai,Fashion,18,No,0
1998,Deposit,6850.24,19,Male,119693.63,Mobile,Bangalore,Travel,10,Yes,0
1999,Payment,10632.64,29,Female,379127.87,Desktop,Delhi,Electronics,19,No,0
